256
0,10,73,inf,66,26,inf,71,inf,inf,7,16,inf,inf,67,69,inf,61,inf,inf,inf,61,78,inf,41,89,inf,inf,33,36,78,47,inf,65,40,inf,inf,inf,42,inf,19,inf,inf,inf,inf,16,inf,inf,28,94,inf,50,inf,16,inf,39,91,26,inf,inf,10,inf,inf,30,inf,inf,79,46,inf,inf,5,inf,96,38,inf,83,inf,55,90,32,inf,71,96,26,76,9,95,inf,inf,inf,inf,50,26,28,24,inf,inf,inf,51,inf,inf,14,36,52,13,inf,7,89,inf,35,89,39,3,67,66,inf,97,9,13,94,inf,51,35,inf,18,inf,inf,inf,inf,22,22,93,inf,28,81,inf,inf,inf,23,inf,89,16,inf,inf,19,inf,53,27,3,inf,inf,inf,34,inf,inf,inf,inf,inf,inf,54,25,76,20,inf,9,inf,inf,6,1,26,9,inf,98,inf,inf,inf,73,inf,inf,55,inf,inf,22,58,inf,36,70,inf,inf,inf,inf,5,inf,44,24,3,96,16,inf,29,inf,inf,inf,inf,inf,63,29,inf,15,inf,inf,76,inf,inf,35,inf,inf,inf,99,100,87,39,95,inf,inf,inf,inf,56,inf,17,inf,inf,55,inf,50,inf,60,38,inf,inf,65,29,78,inf,1,24,22,92,59,39,inf,inf,inf,inf,44,inf
18,0,64,75,inf,18,31,66,60,inf,52,inf,inf,inf,inf,inf,31,inf,36,91,inf,inf,37,inf,20,49,76,88,22,inf,inf,4,91,13,inf,inf,11,63,inf,30,inf,inf,inf,56,65,inf,inf,inf,66,88,36,inf,inf,inf,inf,inf,79,64,97,inf,45,43,inf,22,92,84,inf,6,inf,99,inf,inf,inf,96,57,8,72,35,48,30,inf,1,inf,23,inf,10,inf,inf,65,inf,inf,inf,54,inf,inf,21,41,72,19,inf,25,32,inf,inf,47,inf,86,79,inf,61,64,inf,18,inf,inf,25,11,inf,inf,53,inf,97,88,35,inf,inf,21,inf,98,23,inf,17,inf,inf,inf,inf,41,inf,inf,inf,inf,inf,71,inf,inf,55,inf,9,inf,32,96,22,31,84,inf,60,inf,58,inf,1,inf,21,inf,inf,inf,inf,92,95,81,39,90,19,inf,inf,inf,62,inf,39,73,5,inf,91,72,59,inf,inf,inf,inf,76,23,9,57,100,96,inf,inf,inf,71,45,65,4,inf,inf,inf,94,77,98,1,inf,inf,20,inf,inf,34,inf,inf,51,68,inf,44,inf,82,inf,inf,11,61,inf,inf,inf,32,inf,40,inf,89,17,inf,inf,inf,99,24,inf,68,12,inf,inf,inf,63,inf,inf,49,inf,inf,inf,76,83,inf
90,2,0,10,inf,16,inf,inf,inf,inf,75,inf,65,50,inf,79,inf,inf,inf,15,17,46,inf,64,inf,inf,27,inf,inf,inf,6,inf,inf,inf,64,inf,3,inf,inf,42,75,19,32,inf,inf,inf,87,100,13,inf,95,inf,85,94,40,inf,inf,inf,27,inf,60,42,inf,inf,inf,92,inf,inf,inf,89,32,2,inf,inf,98,27,inf,inf,inf,inf,54,56,inf,65,86,inf,45,1,79,inf,4,inf,inf,inf,96,66,inf,90,19,inf,75,inf,inf,inf,inf,inf,53,84,20,62,inf,inf,60,68,70,11,inf,53,inf,78,88,15,inf,inf,49,inf,inf,46,inf,68,61,49,18,76,inf,inf,81,42,inf,inf,88,inf,30,inf,inf,57,94,40,22,inf,47,27,inf,inf,42,26,inf,inf,inf,57,58,17,98,inf,inf,3,91,inf,inf,85,inf,inf,9,46,92,41,6,46,5,inf,87,inf,82,100,89,51,98,27,32,77,inf,inf,inf,29,84,inf,94,inf,60,86,19,inf,43,28,52,62,80,18,inf,56,20,inf,78,85,1,inf,inf,39,88,58,inf,inf,inf,inf,inf,88,inf,inf,inf,56,inf,93,70,inf,inf,inf,9,40,79,52,7,inf,64,38,4,inf,inf,74,inf,inf,inf,33,45,10,99,inf
inf,33,inf,0,inf,99,20,inf,inf,81,7,85,inf,95,inf,inf,inf,79,inf,inf,inf,inf,36,inf,69,inf,inf,49,inf,81,inf,inf,13,75,inf,34,inf,53,inf,18,12,13,75,34,inf,25,49,inf,inf,52,inf,inf,64,inf,inf,71,11,8,inf,inf,inf,58,inf,inf,inf,42,inf,inf,22,39,81,27,91,inf,34,38,89,inf,inf,72,inf,inf,56,42,36,96,47,inf,16,89,56,3,inf,29,34,37,16,inf,54,93,inf,inf,inf,21,inf,60,56,inf,64,82,inf,inf,inf,inf,70,inf,1,inf,11,30,inf,11,26,inf,43,18,inf,inf,inf,inf,inf,inf,inf,73,73,inf,91,88,43,inf,inf,62,inf,inf,2,inf,97,inf,inf,inf,29,inf,13,inf,36,inf,40,inf,53,93,90,inf,62,inf,inf,inf,4,inf,inf,3,inf,inf,inf,80,33,inf,inf,63,19,50,inf,30,inf,inf,59,96,inf,96,inf,inf,30,inf,48,36,80,56,92,inf,96,92,inf,81,48,95,inf,inf,inf,20,inf,24,62,inf,inf,74,inf,inf,inf,94,inf,65,54,64,inf,81,66,88,inf,inf,46,inf,inf,28,89,inf,inf,inf,89,inf,94,inf,inf,26,inf,inf,inf,99,inf,inf,inf,61,inf,98,inf,inf,54,inf
inf,inf,inf,9,0,23,6,inf,24,97,53,inf,100,inf,48,inf,inf,inf,33,inf,inf,82,49,27,inf,57,inf,65,81,6,inf,32,inf,84,inf,10,inf,31,99,inf,inf,99,87,inf,inf,66,54,59,27,inf,36,inf,91,inf,inf,inf,21,inf,inf,inf,6,inf,5,35,inf,inf,inf,inf,inf,inf,inf,72,inf,inf,71,36,inf,inf,inf,inf,5,91,89,inf,inf,inf,inf,96,inf,inf,39,12,89,inf,99,46,77,inf,inf,inf,inf,86,12,inf,inf,48,49,inf,inf,70,inf,17,4,75,inf,inf,29,inf,98,25,13,inf,inf,86,25,40,3,inf,59,13,93,inf,inf,90,59,inf,94,inf,inf,24,inf,64,53,99,inf,inf,12,inf,inf,67,79,68,100,inf,9,46,inf,95,inf,inf,3,100,inf,1,inf,94,inf,inf,inf,4,inf,8,31,inf,83,inf,inf,77,1,38,38,inf,64,44,54,inf,18,inf,inf,inf,inf,inf,11,79,55,inf,35,57,5,72,inf,85,44,43,88,inf,inf,81,inf,inf,inf,35,inf,inf,32,80,25,inf,inf,6,inf,inf,inf,99,62,71,31,inf,inf,inf,22,88,inf,19,inf,inf,49,19,60,inf,97,52,85,inf,inf,84,28,68,70,18,inf,50,inf,inf,32,3
41,inf,21,inf,45,0,93,inf,63,65,8,85,70,98,78,39,inf,86,inf,13,inf,16,33,inf,inf,90,27,80,84,13,inf,100,inf,inf,97,inf,47,inf,inf,80,68,84,72,9,inf,inf,inf,66,45,96,92,97,inf,86,inf,6,inf,inf,84,inf,inf,79,29,33,25,18,81,inf,inf,84,31,inf,inf,inf,inf,80,inf,23,inf,40,50,70,9,20,inf,inf,69,inf,75,33,62,inf,10,inf,inf,inf,91,95,inf,inf,inf,93,2,32,inf,inf,inf,inf,76,65,68,inf,inf,inf,36,97,27,71,inf,inf,4,30,inf,59,18,inf,42,17,21,inf,60,3,inf,48,inf,inf,88,8,92,10,inf,6,inf,inf,77,inf,inf,inf,inf,inf,inf,inf,24,inf,inf,1,inf,66,89,38,78,inf,inf,inf,inf,22,inf,inf,inf,inf,inf,inf,2,81,43,inf,35,78,inf,inf,89,3,15,88,inf,77,10,81,69,inf,inf,inf,48,28,92,inf,inf,98,100,inf,inf,10,20,inf,inf,16,inf,inf,91,inf,inf,7,42,inf,inf,inf,1,inf,inf,inf,inf,56,59,45,inf,inf,90,inf,inf,46,inf,28,84,15,24,3,inf,inf,31,inf,inf,inf,inf,80,72,94,50,82,75,46,32,inf,54,42,inf,71
inf,inf,72,67,inf,inf,0,inf,61,49,79,inf,17,inf,inf,20,58,inf,20,13,inf,inf,29,26,inf,78,inf,75,11,49,46,inf,25,78,inf,93,inf,79,19,74,42,inf,inf,93,inf,81,64,inf,inf,inf,12,86,21,inf,inf,29,inf,inf,inf,68,inf,inf,inf,99,inf,56,66,inf,inf,3,inf,inf,95,77,80,52,91,inf,inf,inf,inf,inf,79,inf,inf,35,inf,inf,92,38,inf,inf,inf,inf,46,40,97,inf,inf,7,67,inf,23,1,7,3,inf,inf,16,inf,inf,93,98,66,inf,58,83,inf,inf,inf,27,27,inf,inf,77,inf,inf,inf,inf,99,inf,94,inf,inf,inf,inf,inf,79,93,inf,1,inf,100,inf,60,87,inf,90,inf,9,77,47,67,inf,34,98,49,inf,inf,5,inf,inf,inf,41,inf,inf,82,20,68,22,inf,39,76,inf,inf,47,90,inf,inf,38,81,inf,34,53,inf,inf,69,inf,inf,inf,26,51,18,inf,inf,71,inf,inf,57,inf,inf,inf,16,49,inf,inf,9,inf,64,inf,95,inf,inf,86,inf,19,55,inf,69,70,inf,83,58,25,90,45,inf,inf,inf,80,80,inf,72,19,54,inf,inf,71,52,67,inf,60,84,40,inf,inf,92,inf,89,inf,18,99,79,inf,58,76
71,3,77,inf,53,82,16,0,12,29,92,inf,21,inf,inf,inf,inf,inf,51,25,68,59,18,75,32,3,inf,58,inf,inf,inf,95,75,94,3,2,inf,inf,inf,inf,1,98,60,4,53,9,inf,73,inf,inf,79,11,32,71,36,inf,inf,51,60,75,25,22,2,97,inf,41,inf,inf,inf,100,inf,inf,99,8,inf,99,24,inf,inf,inf,inf,inf,82,27,inf,51,52,5,inf,inf,inf,24,22,52,14,inf,25,inf,33,11,11,88,84,inf,inf,inf,inf,inf,inf,inf,inf,inf,60,21,1,inf,inf,97,inf,3,96,44,inf,28,inf,inf,9,72,inf,inf,25,inf,inf,inf,inf,36,inf,inf,46,inf,53,23,97,inf,96,71,72,62,inf,87,inf,inf,15,55,inf,inf,75,24,inf,inf,85,28,67,49,17,inf,inf,79,inf,inf,inf,inf,95,51,inf,inf,54,inf,inf,34,53,inf,inf,38,inf,20,inf,inf,inf,inf,45,55,24,inf,72,40,97,47,27,inf,inf,inf,inf,inf,90,inf,7,inf,83,inf,inf,inf,87,98,inf,55,inf,78,50,85,inf,inf,inf,33,18,95,inf,23,inf,45,37,inf,inf,97,inf,inf,93,inf,76,inf,7,67,14,inf,inf,16,94,inf,73,36,48,inf,73,inf,inf,66
78,inf,inf,inf,10,inf,inf,inf,0,inf,86,inf,42,5,5,inf,inf,inf,inf,inf,inf,11,inf,inf,inf,inf,inf,63,inf,inf,inf,inf,37,inf,inf,16,81,inf,70,inf,inf,inf,inf,47,inf,inf,inf,15,inf,52,29,inf,16,inf,47,inf,inf,inf,62,inf,inf,73,inf,2,1,93,inf,inf,inf,66,inf,inf,inf,inf,inf,75,68,94,2,inf,41,20,97,inf,15,43,35,inf,90,inf,95,inf,inf,inf,inf,48,37,1,inf,inf,inf,inf,3,inf,17,39,inf,9,inf,52,inf,inf,inf,80,94,70,96,85,inf,inf,81,inf,inf,52,inf,66,inf,inf,68,56,inf,inf,31,inf,inf,96,inf,40,10,inf,inf,30,95,inf,69,25,inf,inf,40,inf,31,3,51,51,inf,inf,13,51,39,inf,59,inf,inf,27,inf,38,5,inf,inf,65,83,inf,10,inf,inf,inf,inf,27,12,inf,inf,inf,inf,42,84,94,36,51,27,42,87,25,inf,36,inf,88,19,inf,inf,inf,inf,inf,100,62,inf,inf,52,inf,14,inf,inf,32,inf,inf,56,inf,64,34,3,100,inf,inf,inf,78,43,36,inf,10,inf,10,inf,inf,16,inf,96,inf,95,inf,42,inf,inf,inf,inf,inf,inf,inf,inf,97,inf,16,inf,inf,inf,inf,21,32
inf,inf,22,10,41,inf,98,89,inf,0,30,inf,inf,inf,99,inf,86,inf,inf,26,42,14,41,19,inf,inf,12,inf,inf,inf,inf,41,inf,92,37,6,21,42,82,88,21,inf,inf,98,36,inf,47,54,inf,inf,83,inf,73,inf,85,65,inf,inf,inf,4,94,inf,56,inf,inf,inf,inf,inf,inf,89,inf,inf,67,inf,63,inf,inf,inf,inf,inf,73,43,inf,80,inf,62,59,59,inf,inf,inf,39,inf,75,8,29,61,inf,100,inf,inf,64,83,inf,7,9,inf,inf,54,inf,54,95,inf,inf,26,49,inf,1,37,13,62,1,64,inf,inf,98,36,45,inf,inf,42,61,inf,inf,25,30,32,inf,inf,32,inf,31,inf,inf,inf,inf,82,83,49,inf,inf,59,inf,21,10,inf,46,inf,48,3,8,inf,inf,inf,74,inf,19,inf,88,inf,inf,inf,inf,inf,78,1,78,15,inf,inf,45,inf,inf,2,84,33,26,inf,inf,38,79,60,inf,inf,7,inf,inf,77,41,47,73,inf,81,inf,inf,75,26,inf,inf,inf,24,inf,inf,inf,85,inf,inf,42,inf,9,67,inf,84,inf,35,13,55,67,30,25,inf,inf,inf,16,85,55,inf,inf,inf,inf,inf,58,13,inf,76,55,60,inf,inf,inf,inf,inf,inf,inf,73,inf
